SquareFeet,Bedrooms,Bathrooms,YearBuilt,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Price
2639,5,2,2020,0.0,0.0,1.0,208749.9436931922
1822,5,1,1972,1.0,0.0,0.0,206442.25251652248
1373,4,3,1998,0.0,1.0,0.0,60059.81740316983
2143,4,1,1977,0.0,1.0,0.0,228304.5137036948
1307,3,1,1962,1.0,0.0,0.0,72850.74747446526
1735,4,3,1965,1.0,0.0,0.0,208985.82125953172
2486,3,2,2004,1.0,0.0,0.0,267325.5340557789
2399,2,3,2003,1.0,0.0,0.0,379885.2589970703
2975,4,2,1965,1.0,0.0,0.0,259599.8140479652
1035,4,3,2001,0.0,1.0,0.0,157430.80912670807
2448,2,1,1968,0.0,1.0,0.0,215920.59812113972
1648,2,1,2002,1.0,0.0,0.0,168976.49535597963
1581,2,2,1966,0.0,1.0,0.0,193543.37562445577
1877,4,2,2014,0.0,1.0,0.0,292116.9456209376
2611,5,2,1951,0.0,1.0,0.0,291074.0277351793
2846,2,1,1995,0.0,0.0,1.0,281343.6729662849
2828,5,3,2000,1.0,0.0,0.0,358597.96760105086
2802,3,1,1955,1.0,0.0,0.0,163978.9313952492
1478,2,1,1958,1.0,0.0,0.0,193622.3642192741
1752,3,3,1998,0.0,0.0,1.0,126402.6201118566
1758,5,2,1985,0.0,1.0,0.0,221154.74247349845
2004,3,3,1958,0.0,0.0,1.0,267566.1314002592
2017,3,1,1989,0.0,0.0,1.0,235968.11520146392
2882,4,2,1979,0.0,1.0,0.0,277438.8892397736
2786,2,1,2005,1.0,0.0,0.0,281655.8761291182
1199,2,1,1954,0.0,1.0,0.0,113772.88045424598
1632,4,3,2005,1.0,0.0,0.0,211665.6221785599
1170,5,2,2013,1.0,0.0,0.0,190117.62556951315
2741,2,2,2019,0.0,0.0,1.0,182741.24201514584
1046,3,1,1974,0.0,1.0,0.0,125462.73914055304
2118,4,1,2015,0.0,1.0,0.0,259310.21432127024
1916,2,1,2002,0.0,0.0,1.0,198598.04642409136
1384,3,3,1959,0.0,1.0,0.0,106268.94749651916
1498,4,2,1991,1.0,0.0,0.0,150433.70287720033
1111,3,3,1979,0.0,1.0,0.0,172943.80407887851
2841,5,3,1956,0.0,1.0,0.0,297218.4852129191
2862,4,2,2014,0.0,0.0,1.0,285779.7583869952
2760,2,2,1966,1.0,0.0,0.0,262408.5930684553
1398,5,2,1984,0.0,0.0,1.0,189333.93806468684
1231,2,1,2012,1.0,0.0,0.0,107869.01177311064
1581,3,3,1966,1.0,0.0,0.0,144724.2027047734
1618,3,2,1951,0.0,0.0,1.0,191385.3386173842
1186,5,3,2016,0.0,1.0,0.0,74123.53973276317
2864,2,2,1975,0.0,0.0,1.0,217369.27504855284
1193,2,3,1975,0.0,0.0,1.0,126213.03835459244
1821,3,1,1968,0.0,1.0,0.0,163842.3328003331
1437,2,2,1982,1.0,0.0,0.0,235356.80767842897
2724,5,3,1992,0.0,1.0,0.0,274316.9574444471
2996,3,1,1955,0.0,0.0,1.0,361934.5427206388
2959,4,1,1987,1.0,0.0,0.0,331390.13924215914
2031,2,1,2007,1.0,0.0,0.0,278227.7763316981
2268,5,3,2013,0.0,0.0,1.0,214417.2067510849
2169,4,1,1973,0.0,1.0,0.0,191175.2128799735
2641,5,1,1957,0.0,1.0,0.0,308237.2509887807
1044,5,2,1969,1.0,0.0,0.0,89547.6367794298
2566,4,3,2009,0.0,0.0,1.0,288174.8596620864
2083,3,2,2002,1.0,0.0,0.0,164621.13814250162
1803,2,2,1970,0.0,0.0,1.0,202803.428680932
1461,4,1,2016,1.0,0.0,0.0,170286.24729193206
1098,5,3,1977,0.0,0.0,1.0,50140.62902957553
2736,2,1,1960,1.0,0.0,0.0,239707.8580420465
1327,2,3,1996,0.0,1.0,0.0,124789.79369742208
1692,2,3,1970,1.0,0.0,0.0,316420.5882406077
2118,3,2,1969,1.0,0.0,0.0,387526.2527551316
2486,4,1,1960,1.0,0.0,0.0,221033.5947815375
2731,3,2,1984,0.0,1.0,0.0,330847.59830468526
1983,3,1,1971,1.0,0.0,0.0,240634.84829529887
1391,5,1,1968,1.0,0.0,0.0,162303.15408253882
2242,2,1,1962,1.0,0.0,0.0,198569.3162075628
1162,4,1,1975,0.0,0.0,1.0,187012.1505033419
1073,5,1,1963,0.0,0.0,1.0,52491.44360067486
2315,2,3,2016,0.0,0.0,1.0,211177.90335255623
2035,4,1,1977,0.0,0.0,1.0,243045.4761884978
2092,5,1,1957,0.0,1.0,0.0,249704.96399802747
2948,3,1,1998,0.0,1.0,0.0,327990.61100066645
1361,4,2,1968,0.0,1.0,0.0,132117.97322916903
2412,2,3,1954,1.0,0.0,0.0,251878.6428721633
1517,5,2,1965,0.0,0.0,1.0,151862.93246762027
1040,3,2,1991,1.0,0.0,0.0,98340.31795148672
2974,5,3,1982,1.0,0.0,0.0,352295.66133287584
2900,3,3,1998,0.0,0.0,1.0,337505.2765105763
2553,2,3,1977,0.0,0.0,1.0,183877.8790082499
1158,2,2,1966,0.0,1.0,0.0,186171.916220188
1655,5,2,1982,0.0,0.0,1.0,272385.6212569871
2197,3,1,1956,0.0,1.0,0.0,282431.62309833826
1283,2,1,1997,0.0,0.0,1.0,144672.05396231753
1747,5,3,1982,1.0,0.0,0.0,228683.2269961876
1096,3,3,1958,1.0,0.0,0.0,143453.66077230018
1089,4,1,1969,0.0,1.0,0.0,168142.88078187848
1964,3,1,2006,0.0,1.0,0.0,237298.7143803032
1185,5,1,1980,0.0,0.0,1.0,189556.2042653034
2296,3,2,1996,0.0,1.0,0.0,296375.0009283503
2656,5,2,1983,1.0,0.0,0.0,337317.2556460609
2270,3,2,1976,0.0,1.0,0.0,267759.57787441346
1629,5,3,2011,0.0,0.0,1.0,215847.12514929628
1063,5,2,2005,0.0,0.0,1.0,169875.51222716353
2048,5,1,1956,0.0,0.0,1.0,260456.7852907084
2298,3,3,2006,1.0,0.0,0.0,139828.47924568894
2129,3,2,2019,0.0,1.0,0.0,268426.83861086605
1474,3,3,1950,1.0,0.0,0.0,163461.54028772784
2002,5,3,1996,0.0,0.0,1.0,234349.94095935868
1277,3,3,2014,1.0,0.0,0.0,204317.84321169124
1367,2,3,1962,0.0,1.0,0.0,104786.03119891568
2564,2,3,1980,0.0,0.0,1.0,318680.7877427227
2168,2,3,1986,0.0,1.0,0.0,361709.9899165775
1293,5,3,1981,1.0,0.0,0.0,239577.9091842884
2827,4,3,1986,0.0,0.0,1.0,385883.5854171515
1336,2,3,1952,0.0,1.0,0.0,123653.10581068353
2254,3,2,1971,1.0,0.0,0.0,242293.58297800148
1011,5,3,2011,1.0,0.0,0.0,125196.79991476383
1117,3,1,1994,0.0,0.0,1.0,87719.77665115723
1890,4,1,1982,0.0,1.0,0.0,108576.9909463009
1304,2,1,1969,1.0,0.0,0.0,118842.87189727378
1620,5,2,2002,0.0,1.0,0.0,228002.5364431404
1490,2,1,1982,0.0,1.0,0.0,246946.03094606983
2877,3,3,1986,0.0,1.0,0.0,314238.829385667
2398,5,3,1993,0.0,1.0,0.0,225053.2047443408
1803,3,1,2014,1.0,0.0,0.0,155870.68091443687
1512,5,2,1984,0.0,0.0,1.0,186369.8187741009
2335,5,1,2011,1.0,0.0,0.0,211615.2620242128
1217,2,2,2003,1.0,0.0,0.0,183369.5833135576
2694,3,3,2019,0.0,0.0,1.0,278174.91106686404
1056,2,1,2005,1.0,0.0,0.0,44336.83437061263
1760,4,2,2018,1.0,0.0,0.0,174815.79435755746
1569,2,2,1992,0.0,1.0,0.0,192192.9626595378
1931,4,3,1959,0.0,1.0,0.0,217432.1272798928
1018,5,3,2007,0.0,1.0,0.0,69422.21472947056
1763,3,2,1987,1.0,0.0,0.0,165811.01488870068
2080,5,3,1958,0.0,0.0,1.0,208617.17577177004
1460,5,3,2002,0.0,1.0,0.0,114056.85054137358
1430,3,1,2018,1.0,0.0,0.0,113543.4329073145
2925,4,1,2013,0.0,1.0,0.0,252138.48453607905
2736,4,2,1973,0.0,0.0,1.0,304680.34279499465
1867,5,2,2007,0.0,0.0,1.0,138479.69494951234
2623,4,2,1959,1.0,0.0,0.0,301507.1448423264
2519,2,1,1990,0.0,1.0,0.0,242609.7147451788
1465,3,2,1973,0.0,0.0,1.0,199188.20120558923
1500,3,1,2013,1.0,0.0,0.0,170527.32605221093
2746,2,3,1958,1.0,0.0,0.0,297754.5534416043
2050,4,2,1992,1.0,0.0,0.0,141541.4462745784
1952,4,3,2007,0.0,0.0,1.0,256001.2469450815
2889,2,2,1966,0.0,1.0,0.0,320520.4665917886
2309,2,1,1968,1.0,0.0,0.0,290441.2722043265
1798,2,2,1952,0.0,1.0,0.0,198065.9981688016
2429,5,1,2003,0.0,0.0,1.0,195778.89604004647
2230,4,2,1995,0.0,1.0,0.0,188910.7149368687
2805,4,2,1973,0.0,0.0,1.0,373398.1605954247
2491,3,3,2017,0.0,0.0,1.0,260623.58472852872
2312,4,3,1996,0.0,0.0,1.0,274701.03767767607
2877,4,1,1984,1.0,0.0,0.0,207549.84785189445
1454,4,1,1999,0.0,1.0,0.0,110869.60948835616
2583,2,2,1987,1.0,0.0,0.0,222233.1970747624
2550,2,2,2020,0.0,1.0,0.0,272862.0540278822
2166,5,1,1996,0.0,0.0,1.0,189690.11129791776
1354,2,3,1990,0.0,0.0,1.0,144554.9684600567
2468,3,2,1976,0.0,1.0,0.0,295278.0644060061
1406,5,3,1991,1.0,0.0,0.0,201691.22463520608
2512,5,3,1977,0.0,0.0,1.0,325027.0496544842
2866,3,3,2021,0.0,0.0,1.0,360118.9077277505
1254,2,1,1970,0.0,1.0,0.0,162746.31789549708
2233,3,2,1970,0.0,1.0,0.0,187906.90715094563
2570,5,2,1962,0.0,0.0,1.0,358847.74414923345
1280,4,3,1973,0.0,0.0,1.0,80306.74312592534
1520,2,1,1980,0.0,1.0,0.0,165486.63534219156
2945,5,3,2004,0.0,1.0,0.0,343597.3324716312
2072,3,3,1950,0.0,0.0,1.0,188769.40147178312
1437,3,2,1967,0.0,0.0,1.0,184477.9097752524
1002,2,3,2008,0.0,1.0,0.0,112927.22673785617
2125,3,2,1990,0.0,0.0,1.0,286505.2523433451
2738,3,3,1950,1.0,0.0,0.0,234917.0578628701
1716,2,2,1965,1.0,0.0,0.0,231009.59965867625
2909,4,2,1987,1.0,0.0,0.0,285308.4313281062
2254,2,2,1983,0.0,1.0,0.0,299759.5827932454
2379,3,1,1983,0.0,1.0,0.0,226030.72035169465
1307,4,1,1998,1.0,0.0,0.0,192173.6705937892
2119,5,2,1968,0.0,1.0,0.0,270690.4631361116
2612,5,2,1999,0.0,0.0,1.0,258090.0961889331
1734,5,2,1995,0.0,0.0,1.0,241617.12572770368
2112,4,2,1990,0.0,0.0,1.0,236690.52965565785
2503,2,1,1955,0.0,1.0,0.0,287345.6108895954
1248,4,3,1985,1.0,0.0,0.0,179053.48058838112
2979,3,2,1959,0.0,1.0,0.0,374382.5342204704
2122,2,1,1994,0.0,1.0,0.0,191036.18029157945
1448,5,3,2005,0.0,0.0,1.0,204586.3850624256
1836,4,1,2021,0.0,0.0,1.0,259690.38396052225
1473,5,3,1971,0.0,0.0,1.0,165964.67890772497
2208,2,3,1986,0.0,0.0,1.0,302370.1897109456
2027,2,3,1981,0.0,0.0,1.0,220557.2459013767
2832,4,2,1957,0.0,1.0,0.0,281930.0339248433
1805,5,2,2010,0.0,0.0,1.0,215558.3759136157
2778,3,1,1958,1.0,0.0,0.0,280496.3881098118
1306,4,1,1958,0.0,0.0,1.0,225882.41784031905
2183,5,1,1997,0.0,0.0,1.0,227069.05958572312
2316,2,3,1959,0.0,1.0,0.0,342349.61877556494
2770,5,1,1954,0.0,0.0,1.0,251814.95340051167
2250,2,3,1982,0.0,0.0,1.0,235548.02423719555
1331,5,3,1990,0.0,1.0,0.0,187350.40273938008
2827,5,3,1973,0.0,0.0,1.0,264026.1059796321
2296,3,1,2018,1.0,0.0,0.0,237821.98052223012
2040,2,3,1998,0.0,0.0,1.0,266674.1415067715
1277,3,3,1957,1.0,0.0,0.0,115113.27608369048
2659,3,2,1974,0.0,1.0,0.0,306541.0844179495
1309,4,1,1955,0.0,1.0,0.0,209167.96175145012
2707,4,1,2019,1.0,0.0,0.0,286389.8377296766
2926,3,1,2002,0.0,1.0,0.0,385752.6294501091
2526,2,2,2007,1.0,0.0,0.0,240728.016036418
2543,2,2,1975,0.0,0.0,1.0,296561.70364521985
1269,2,2,1983,1.0,0.0,0.0,129613.16247151942
2819,3,3,1958,1.0,0.0,0.0,294681.955622823
1819,2,1,2007,1.0,0.0,0.0,57393.453026128176
2818,5,2,2020,1.0,0.0,0.0,385294.3608851006
1103,5,3,2007,0.0,1.0,0.0,101207.15798712964
2655,4,1,1980,0.0,1.0,0.0,245434.22109681444
2257,3,3,2003,0.0,0.0,1.0,277297.8566068334
1235,3,1,1963,0.0,0.0,1.0,199297.944567208
1714,2,2,2003,0.0,1.0,0.0,149639.9975706782
1573,2,3,1977,0.0,0.0,1.0,156710.83046467125
1111,4,1,1969,0.0,0.0,1.0,131423.73273028812
1360,5,2,1981,0.0,0.0,1.0,159201.79801164372
1683,2,3,1960,1.0,0.0,0.0,242022.19520865328
1934,2,2,2019,0.0,0.0,1.0,244772.90780796795
1524,2,2,2014,1.0,0.0,0.0,223017.60579138625
1266,5,3,1964,0.0,0.0,1.0,157014.89802231235
1110,2,1,1994,0.0,1.0,0.0,141237.43169466424
2406,3,3,2012,1.0,0.0,0.0,256260.11034567797
1315,2,2,2018,0.0,0.0,1.0,207922.7278506196
2425,3,2,2010,0.0,0.0,1.0,240200.86892111565
1156,4,3,2014,0.0,0.0,1.0,159730.8547147422
1881,5,2,2007,0.0,1.0,0.0,174409.06085880526
1817,2,2,1980,1.0,0.0,0.0,186818.60163241284
1919,5,3,2015,1.0,0.0,0.0,224771.06993017145
1017,3,1,2001,1.0,0.0,0.0,186579.6658251927
2512,5,2,1975,1.0,0.0,0.0,408552.25343814486
1149,3,3,1978,0.0,1.0,0.0,91677.1743135704
1745,3,3,1998,1.0,0.0,0.0,196425.4975055237
2122,4,3,1961,0.0,0.0,1.0,163521.696400653
1717,3,3,1970,0.0,1.0,0.0,119634.00729959288
1455,3,1,1985,0.0,0.0,1.0,176874.161838
2089,4,1,1956,1.0,0.0,0.0,352029.73223588755
2797,2,1,2003,1.0,0.0,0.0,301401.1863714313
1386,3,3,2002,1.0,0.0,0.0,121426.72127377102
2381,3,3,1999,0.0,0.0,1.0,345712.25162671786
2723,3,1,1957,0.0,0.0,1.0,300995.07046343246
1515,5,3,1976,0.0,1.0,0.0,198213.73112893297
1230,3,1,1983,0.0,0.0,1.0,193550.36639817228
1229,3,2,2010,0.0,1.0,0.0,48780.11212797354
1216,2,2,2002,1.0,0.0,0.0,130632.1853880477
2267,3,3,1962,0.0,0.0,1.0,173040.24755372095
2153,2,2,1995,1.0,0.0,0.0,262962.5722722349
2763,2,3,1979,0.0,0.0,1.0,238965.05339419257
2541,4,1,2010,1.0,0.0,0.0,106275.38927207248
1340,4,3,1982,0.0,1.0,0.0,191081.66740465385
2495,2,1,1965,1.0,0.0,0.0,277202.5900887229
1681,3,2,1992,0.0,0.0,1.0,222073.0063507988
2342,4,3,1952,1.0,0.0,0.0,308954.8027821223
1645,2,3,1958,0.0,0.0,1.0,132560.4221868832
2888,2,2,1953,0.0,0.0,1.0,468470.3780038055
2773,5,2,1967,1.0,0.0,0.0,318147.7477505823
2779,4,3,1990,0.0,0.0,1.0,282987.4177318816
1782,5,2,1978,0.0,1.0,0.0,175752.04553084495
1275,3,1,1985,0.0,0.0,1.0,120603.55116177324
1398,4,2,2006,0.0,0.0,1.0,154409.10641245692
1944,5,3,1976,1.0,0.0,0.0,314282.41209090047
1184,5,1,2003,1.0,0.0,0.0,113140.2462953339
1462,4,2,1974,0.0,0.0,1.0,208738.9134840499
2704,2,3,2000,1.0,0.0,0.0,393291.4331097984
2450,3,2,2001,0.0,0.0,1.0,305508.3263233416
1401,2,3,1988,0.0,1.0,0.0,91552.03298291724
2067,3,3,2011,1.0,0.0,0.0,231943.9358688604
1405,3,2,2015,0.0,1.0,0.0,166417.92805310202
1677,3,1,1972,0.0,1.0,0.0,229678.38460820675
2597,4,1,1961,1.0,0.0,0.0,259425.890390319
2886,5,2,1959,0.0,0.0,1.0,276910.83867954544
1043,4,2,1975,1.0,0.0,0.0,144552.7806914118
1389,4,2,1980,0.0,1.0,0.0,107121.55607614123
2054,5,3,1986,1.0,0.0,0.0,186000.94455031055
2108,4,2,1955,1.0,0.0,0.0,232101.2660140492
2291,3,2,1975,0.0,0.0,1.0,281884.35927606607
1823,5,3,1959,0.0,0.0,1.0,231726.64966746577
2520,3,1,1983,0.0,0.0,1.0,337373.09810436604
2873,3,1,1967,0.0,1.0,0.0,248754.6280999342
2936,3,2,1967,0.0,1.0,0.0,225677.5148069241
1519,2,3,1980,0.0,1.0,0.0,212490.7677059586
2725,2,2,2000,0.0,1.0,0.0,376117.9679217389
2773,3,2,2005,0.0,1.0,0.0,282183.94344654673
2958,4,1,1960,1.0,0.0,0.0,361117.5740680186
1867,3,2,1979,1.0,0.0,0.0,127653.5335887069
1868,3,1,2002,1.0,0.0,0.0,297902.3601505986
1197,2,1,1990,0.0,0.0,1.0,107925.46391813016
2106,5,1,2005,0.0,0.0,1.0,226567.12383743213
2123,4,2,1966,0.0,0.0,1.0,236789.76226285996
1962,3,2,1998,0.0,0.0,1.0,179270.6241682887
2363,4,3,2008,0.0,1.0,0.0,184973.4244655894
1029,5,1,1969,0.0,0.0,1.0,224463.0567715228
1383,2,2,2013,0.0,1.0,0.0,183788.3742538209
2100,4,1,1965,0.0,1.0,0.0,286616.2426403428
2806,5,3,1959,0.0,0.0,1.0,275230.54202188423
1650,2,1,1985,1.0,0.0,0.0,118886.16205647295
1536,5,2,2005,0.0,0.0,1.0,138299.68239558086
1222,3,3,2005,1.0,0.0,0.0,125084.67608973436
1626,5,2,1996,0.0,1.0,0.0,147803.4317606585
1176,3,3,2013,1.0,0.0,0.0,279214.45323661
1825,5,3,2014,1.0,0.0,0.0,240577.2004819922
1860,5,1,1989,1.0,0.0,0.0,210805.3499932989
2750,5,3,2021,0.0,1.0,0.0,218974.55419612693
2415,4,1,1978,0.0,0.0,1.0,351170.38029666507
2628,2,1,1996,0.0,0.0,1.0,285659.4058244717
1972,3,1,1984,1.0,0.0,0.0,162007.15323920644
2763,5,1,1951,0.0,0.0,1.0,330962.1946757874
1319,2,2,1977,0.0,1.0,0.0,152915.3442681433
1173,4,1,1979,1.0,0.0,0.0,192531.3808849848
2363,5,1,1957,0.0,0.0,1.0,289603.03081761545
2475,2,1,1971,0.0,1.0,0.0,274858.0687803807
1283,4,1,1954,1.0,0.0,0.0,182803.62614084996
2967,2,1,1991,0.0,1.0,0.0,264987.83969826216
2938,4,1,2004,0.0,0.0,1.0,308543.553879339
1707,4,1,1951,0.0,0.0,1.0,143037.331015667
2272,3,2,2021,0.0,1.0,0.0,282041.8344428336
2424,2,1,1992,1.0,0.0,0.0,187247.9685987016
2536,3,3,1984,0.0,1.0,0.0,288704.63953436265
1652,4,2,1974,1.0,0.0,0.0,225719.8682433984
1078,3,3,1953,0.0,1.0,0.0,160613.58464678624
1160,4,3,2014,0.0,1.0,0.0,114892.28737502424
1281,3,1,1971,0.0,1.0,0.0,127187.60301172572
1897,4,2,1975,1.0,0.0,0.0,304004.68986597785
2700,3,1,2019,0.0,0.0,1.0,364572.707351598
2774,4,2,1982,0.0,1.0,0.0,316937.7707486131
2997,2,3,2005,0.0,0.0,1.0,341987.5764383688
2447,4,1,2007,0.0,1.0,0.0,192342.0613743856
1245,2,1,2000,0.0,0.0,1.0,139314.59061648793
1799,3,3,1973,0.0,1.0,0.0,156138.08903580488
2420,5,3,1986,0.0,1.0,0.0,379260.0100365137
2677,5,1,1984,0.0,0.0,1.0,247841.5045033697
2914,5,3,1989,1.0,0.0,0.0,416288.21136997774
1095,3,2,2003,1.0,0.0,0.0,138268.09996160524
1960,3,1,1953,0.0,0.0,1.0,224019.4491527049
2345,3,1,1992,0.0,1.0,0.0,251862.6812955436
1665,3,3,1968,0.0,1.0,0.0,149301.74916279866
1686,5,3,2013,1.0,0.0,0.0,208899.1487056785
2988,2,3,1970,1.0,0.0,0.0,278007.5709515347
2701,2,2,1967,0.0,1.0,0.0,344173.168404563
2313,2,3,1967,0.0,1.0,0.0,343412.844156332
1287,3,2,1989,1.0,0.0,0.0,172806.76803162828
1752,5,3,2004,0.0,0.0,1.0,240483.11386669928
1560,5,2,1961,1.0,0.0,0.0,213618.56753198293
2794,3,3,1973,0.0,1.0,0.0,320451.74779997935
2487,5,2,1969,0.0,1.0,0.0,236170.1155944368
1978,2,2,2020,0.0,1.0,0.0,243515.2969415364
2779,3,3,1999,1.0,0.0,0.0,227867.15695759008
2509,5,2,1962,0.0,0.0,1.0,325354.48282489873
1711,2,1,2010,0.0,0.0,1.0,146479.23049605283
2226,3,1,1958,0.0,0.0,1.0,287633.864791309
1086,5,1,1967,0.0,1.0,0.0,198139.61831556456
1350,2,3,2005,1.0,0.0,0.0,63790.47927863768
1819,4,2,2001,0.0,0.0,1.0,183392.4406283684
1255,4,3,1974,0.0,1.0,0.0,213338.5658650701
1121,3,1,1974,1.0,0.0,0.0,66632.18256737781
2151,5,1,2011,1.0,0.0,0.0,272702.49056601455
2013,3,2,1972,0.0,0.0,1.0,157919.54134383675
2732,2,1,1963,0.0,0.0,1.0,266155.9793011209
1178,5,3,1978,1.0,0.0,0.0,132303.41384693532
2471,3,3,1957,0.0,1.0,0.0,209649.83501919176
1813,4,1,1996,1.0,0.0,0.0,232210.9274012488
2187,5,3,1959,0.0,0.0,1.0,264743.8025568471
1147,5,3,2014,1.0,0.0,0.0,67321.37160102843
1578,2,2,1956,0.0,0.0,1.0,143471.0993200686
2851,5,1,1972,0.0,0.0,1.0,278623.0671305481
2956,4,3,1999,0.0,1.0,0.0,327353.08257119555
1169,2,1,1951,0.0,1.0,0.0,93180.31460324732
1534,5,2,1963,0.0,1.0,0.0,204160.00468977125
2621,4,3,2008,0.0,0.0,1.0,320668.06663041847
2581,5,3,2010,1.0,0.0,0.0,196062.7943992358
2414,2,2,2014,1.0,0.0,0.0,242211.02011699247
1408,4,1,1987,0.0,1.0,0.0,202512.52287183856
1930,2,2,1975,0.0,1.0,0.0,302375.05526080326
2969,2,2,1993,1.0,0.0,0.0,344756.47681087133
1147,3,3,2017,1.0,0.0,0.0,198566.7544279594
2855,4,2,2005,0.0,1.0,0.0,283140.5167797767
1281,3,1,1968,1.0,0.0,0.0,135572.2633197625
2901,5,1,2015,0.0,1.0,0.0,357084.86213091767
1466,5,2,1974,0.0,0.0,1.0,231241.6197529492
1897,2,2,1991,1.0,0.0,0.0,287414.8394242121
1094,3,2,1981,1.0,0.0,0.0,169065.24306125287
2620,3,3,1954,1.0,0.0,0.0,330684.66330219456
2430,5,2,1953,0.0,0.0,1.0,382064.8232033449
1989,3,2,1999,0.0,0.0,1.0,228248.43877796625
2736,4,2,2011,0.0,1.0,0.0,309411.5544995484
2648,5,2,1952,0.0,1.0,0.0,287673.32036637946
2632,5,3,2015,1.0,0.0,0.0,248049.9417074377
1699,5,1,1975,0.0,1.0,0.0,247099.6390116732
1127,3,2,1977,0.0,1.0,0.0,112374.99213082336
1407,2,2,1957,0.0,1.0,0.0,213238.6381447728
1478,5,2,1952,0.0,1.0,0.0,214481.87287848289
1777,4,2,1957,0.0,0.0,1.0,221000.0108772996
2427,3,2,2009,1.0,0.0,0.0,297687.7027284399
2357,5,1,1986,0.0,1.0,0.0,191311.8340771496
2797,2,3,1981,1.0,0.0,0.0,219873.03515962773
1875,5,2,2000,0.0,1.0,0.0,291219.0521282221
1607,3,2,1953,0.0,0.0,1.0,149183.5098719876
2184,3,1,1994,0.0,1.0,0.0,205236.28390756497
2490,5,3,1990,0.0,0.0,1.0,330813.7940884805
2992,5,3,1962,0.0,1.0,0.0,353906.22639194364
2157,5,3,1971,1.0,0.0,0.0,193007.96437084867
2951,2,1,1967,0.0,0.0,1.0,331076.763043687
2160,3,3,2017,1.0,0.0,0.0,197441.9172271412
2327,3,3,1997,0.0,1.0,0.0,271014.02736953314
2746,3,3,1988,0.0,0.0,1.0,340116.9696198745
1638,4,1,1982,0.0,0.0,1.0,143979.53865887487
1809,2,1,1999,0.0,1.0,0.0,323300.5596624308
1878,5,3,1966,0.0,0.0,1.0,222804.97018921448
1378,3,3,2005,0.0,0.0,1.0,127154.25306182452
2665,4,3,2013,0.0,1.0,0.0,310691.4933075554
1110,5,1,1963,0.0,0.0,1.0,27780.99794078665
1870,4,1,2020,1.0,0.0,0.0,257439.56968227695
1537,3,3,1983,0.0,0.0,1.0,158970.97649681108
2856,5,2,1958,1.0,0.0,0.0,267899.7881416498
2887,2,3,1996,1.0,0.0,0.0,392138.4175002253
1282,5,3,1975,1.0,0.0,0.0,100080.86589451408
1769,2,1,1990,0.0,0.0,1.0,216724.24312662464
1024,5,2,1958,0.0,1.0,0.0,149400.17970397256
2834,3,1,2004,0.0,1.0,0.0,277853.3564893717
2268,4,3,1983,0.0,0.0,1.0,348697.841685293
1435,3,2,2003,0.0,0.0,1.0,115557.7104558366
1861,3,2,1997,0.0,1.0,0.0,339204.1048726686
2930,5,1,2021,0.0,1.0,0.0,348046.3272312073
2100,5,3,1991,1.0,0.0,0.0,171893.31686585065
1195,5,1,1984,0.0,0.0,1.0,173273.03652739275
1475,2,2,1988,0.0,0.0,1.0,53286.43582500938
2161,4,2,1996,0.0,1.0,0.0,266531.4206601769
2414,3,1,1993,1.0,0.0,0.0,238936.856076834
1836,4,1,1955,0.0,1.0,0.0,263017.09012757463
1893,4,1,1986,0.0,0.0,1.0,187604.5302054984
2074,2,3,2021,0.0,0.0,1.0,179759.04456963332
2774,3,2,2012,0.0,1.0,0.0,282574.0110095739
1172,3,2,2010,0.0,0.0,1.0,142031.05887469937
1782,4,2,2000,0.0,0.0,1.0,213116.6101763404
1981,3,1,1952,0.0,1.0,0.0,211794.479826448
1709,5,1,2016,0.0,0.0,1.0,261595.66516491797
1106,5,1,1969,1.0,0.0,0.0,206541.6103689419
1512,2,1,1969,1.0,0.0,0.0,177437.82615538
2466,3,2,1964,0.0,0.0,1.0,244433.7983145864
1175,4,2,1994,0.0,0.0,1.0,25470.318528568823
2583,5,3,1989,0.0,0.0,1.0,316405.42459093314
2212,2,2,2004,1.0,0.0,0.0,259762.63221193777
1058,4,2,1964,0.0,1.0,0.0,205769.3211805937
1379,5,3,1963,0.0,1.0,0.0,199361.81415538248
1160,3,2,1983,0.0,1.0,0.0,101267.90320594916
1633,5,1,2014,0.0,1.0,0.0,135072.32302267756
2879,2,1,1995,1.0,0.0,0.0,238896.59772521237
2227,4,2,2016,0.0,1.0,0.0,216203.91808913855
2721,2,1,1953,0.0,0.0,1.0,336588.40390962595
1107,3,1,1977,0.0,1.0,0.0,152277.55599930236
2115,3,1,1965,1.0,0.0,0.0,256794.8908962356
1860,3,2,1993,0.0,1.0,0.0,239062.5619704273
1661,3,3,1996,1.0,0.0,0.0,156260.74121575302
2896,3,2,1959,1.0,0.0,0.0,331319.2864054249
1788,5,3,1963,1.0,0.0,0.0,227991.8249417322
2833,2,3,1975,1.0,0.0,0.0,367906.47593494586
1584,3,1,2014,1.0,0.0,0.0,154638.05806458657
1368,3,3,1984,0.0,1.0,0.0,207239.46886252743
2110,3,3,2007,1.0,0.0,0.0,218053.82873389724
1346,2,2,2009,0.0,0.0,1.0,152090.27707057557
1755,5,2,1977,1.0,0.0,0.0,238962.4154514323
1791,4,1,1994,1.0,0.0,0.0,214792.79064904456
2426,5,2,1975,0.0,0.0,1.0,308529.3077393932
